Emp_ID,Emp_Name,Department,Job_Role,City,State,Division,Country,Joining_Date,Exit_Date,Duration_Time,Experience,Attrition,Attrition_Count,Gender,Age,Age_Group,Last_Qualification,Attrition_Reason,Monthly_Salary,Salary_Group,Work_Life_Balance,Job_Satisfaction,City_Lat_Long.1,City_Lat_Long.2,State_Lat_Long.1,State_Lat_Long.2,Exp_at_Com,AgeGroupSort,SalaryGroupSort,Active_Emp_Count,Duration_by_Group
EMP2198,Ishaan Gupta,IT,Developer,Chennai,Tamil Nadu,South,India,16 November 2020,12 November 2024,4,4+ Yrs,Yes,1,Female,41,36-45,Bachelor,Absconding,80000,8-10 LPA,2,2,29.022278,86.383114,26.491084,71.391481,4,3,6,0,3-5 Yrs
EMP2248,Diya Mehta,Sales,Sales Executive,Kolkata,West Bengal,East,India,14 September 2019,06 April 2024,4.5,4.5+ Yrs,Yes,1,Female,56,56-65,Master,Job Security,104000,12-15 LPA,1,1,32.3619,88.386145,27.472556,95.974977,4,5,8,0,3-5 Yrs
EMP2310,Ananya Kumar,HR,Recruiter,Pune,Maharashtra,West,India,28 May 2017,05 June 2021,4,4+ Yrs,Yes,1,Male,47,46-55,PhD,Career Growth,106000,12-15 LPA,3,4,9.845251,75.574423,29.384206,76.992395,4,4,8,0,3-5 Yrs
EMP2348,Sai Singh,IT,Developer,Chennai,Tamil Nadu,South,India,02 July 2019,09 January 2024,4.5,4.5+ Yrs,Yes,1,Male,20,18-25,Master,Work-Life Balance,132000,15-18 LPA,3,4,20.656085,75.376461,28.21449,86.370562,4,1,9,0,3-5 Yrs
EMP2359,Ishaan Mehta,Support,Support Manager,Hyderabad,Telangana,South,India,09 May 2019,29 December 2023,4.5,4.5+ Yrs,Yes,1,Male,44,36-45,High School,Career Growth,88000,10-12 LPA,5,4,20.469311,87.683722,27.781525,93.03847,4,3,7,0,3-5 Yrs
EMP2413,Diya Patel,Sales,Sales Manager,Pune,Maharashtra,West,India,16 April 2020,30 May 2024,4,4+ Yrs,Yes,1,Male,37,36-45,Bachelor,Better Pay,81000,8-10 LPA,2,4,29.167767,78.585849,20.969258,81.989419,4,3,6,0,3-5 Yrs
EMP2427,Ananya Gupta,Support,Support Executive,Kolkata,West Bengal,East,India,16 July 2016,26 August 2020,4,4+ Yrs,Yes,1,Female,60,56-65,Master,Manager Issues,92000,10-12 LPA,1,4,19.143672,90.124761,26.963915,68.677116,4,5,7,0,3-5 Yrs
EMP2543,Aditi Mehta,HR,Recruiter,Pune,Maharashtra,West,India,30 August 2018,13 September 2022,4,4+ Yrs,Yes,1,Male,22,18-25,PhD,Manager Issues,79000,8-10 LPA,3,4,19.450696,87.587687,29.125913,70.009058,4,1,6,0,3-5 Yrs
EMP2556,Ishaan Singh,HR,Recruiter,Delhi,Delhi,North,India,14 June 2015,07 December 2019,4.5,4.5+ Yrs,Yes,1,Male,24,18-25,Bachelor,Better Pay,138000,15-18 LPA,2,2,12.876259,89.28712,26.410308,70.535561,4,1,9,0,3-5 Yrs
EMP2618,Aditya Singh,Marketing,Marketing Executive,Mumbai,Maharashtra,West,India,30 July 2018,23 December 2022,4,4+ Yrs,Yes,1,Male,32,26-35,Master,Absconding,62000,6-8 LPA,1,2,17.29298,85.772538,32.642149,72.040499,4,2,5,0,3-5 Yrs
EMP2626,Sai Kumar,HR,Recruiter,Chennai,Tamil Nadu,South,India,29 April 2020,12 September 2024,4,4+ Yrs,Yes,1,Female,31,26-35,Master,Absconding,130000,15-18 LPA,1,4,23.883813,82.312187,26.939709,70.06331,4,2,9,0,3-5 Yrs
EMP2683,Aarav Kumar,Sales,Sales Manager,Bangalore,Karnataka,South,India,17 April 2020,30 March 2024,3.5,3.5+ Yrs,Yes,1,Female,53,46-55,High School,Absconding,40000,4-5 LPA,5,2,17.974831,78.228413,34.671547,70.952505,4,4,3,0,3-5 Yrs
EMP2695,Ishaan Kumar,Finance,Financial Analyst,Chennai,Tamil Nadu,South,India,03 July 2020,05 April 2024,3.5,3.5+ Yrs,Yes,1,Male,38,36-45,Master,Work-Life Balance,148000,15-18 LPA,2,5,36.606881,87.254241,24.26847,90.003533,4,3,9,0,3-5 Yrs
EMP2736,Diya Kumar,Sales,Sales Manager,Kolkata,West Bengal,East,India,24 June 2019,22 January 2024,4.5,4.5+ Yrs,Yes,1,Female,54,46-55,High School,Work-Life Balance,131000,15-18 LPA,1,1,35.727722,79.294093,27.83852,76.485494,4,4,9,0,3-5 Yrs
EMP2742,Ananya Kumar,Operations,Operations Manager,Pune,Maharashtra,West,India,26 October 2020,22 April 2025,4.5,4.5+ Yrs,Yes,1,Female,44,36-45,Bachelor,Absconding,149000,15-18 LPA,2,2,9.085302,68.346453,29.16525,69.327208,4,3,9,0,3-5 Yrs
EMP2794,Aditi Reddy,Support,Support Executive,Pune,Maharashtra,West,India,29 May 2015,28 May 2019,4,4+ Yrs,Yes,1,Female,43,36-45,Bachelor,Work-Life Balance,101000,12-15 LPA,3,5,25.932136,72.349369,8.040287,94.853413,4,3,8,0,3-5 Yrs
EMP2844,Aarav Joshi,Operations,Operations Executive,Chennai,Tamil Nadu,South,India,27 May 2015,03 June 2019,4,4+ Yrs,Yes,1,Female,26,26-35,High School,Job Security,136000,15-18 LPA,5,3,11.437171,79.181291,13.688867,89.473937,4,2,9,0,3-5 Yrs
EMP2855,Arjun Mehta,Operations,Operations Manager,Kolkata,West Bengal,East,India,14 December 2019,08 May 2024,4,4+ Yrs,Yes,1,Female,54,46-55,PhD,Relocation,143000,15-18 LPA,3,2,32.418267,70.143105,15.185488,85.15585,4,4,9,0,3-5 Yrs
EMP2871,Diya Singh,Support,Support Manager,Pune,Maharashtra,West,India,17 March 2015,18 October 2019,4.5,4.5+ Yrs,Yes,1,Female,39,36-45,PhD,Manager Issues,84000,10-12 LPA,1,1,18.649719,86.793455,29.517812,78.474377,4,3,7,0,3-5 Yrs
EMP2873,Aarav Patel,Operations,Operations Manager,Pune,Maharashtra,West,India,01 October 2020,22 May 2025,4.5,4.5+ Yrs,Yes,1,Male,59,56-65,High School,Career Growth,78000,8-10 LPA,2,5,13.37897,84.301191,21.995513,82.298507,4,5,6,0,3-5 Yrs
EMP2908,Krishna Chopra,Sales,Sales Executive,Hyderabad,Telangana,South,India,17 February 2019,02 March 2023,4,4+ Yrs,Yes,1,Female,35,26-35,Master,Absconding,56000,6-8 LPA,3,3,22.817797,78.466519,25.679064,74.249623,4,2,5,0,3-5 Yrs
EMP2947,Diya Gupta,Finance,Accountant,Hyderabad,Telangana,South,India,04 December 2015,25 November 2020,4.5,4.5+ Yrs,Yes,1,Male,49,46-55,Master,Absconding,50000,5-6 LPA,4,3,35.580803,77.771877,19.198718,73.311959,4,4,4,0,3-5 Yrs
EMP2955,Arjun Joshi,Support,Support Manager,Chennai,Tamil Nadu,South,India,11 December 2015,25 May 2020,4,4+ Yrs,Yes,1,Male,48,46-55,Bachelor,Work-Life Balance,81000,8-10 LPA,4,3,29.146335,93.732884,30.821187,83.879022,4,4,6,0,3-5 Yrs
EMP2965,Krishna Joshi,Marketing,Marketing Executive,Hyderabad,Telangana,South,India,21 August 2017,29 July 2021,3.5,3.5+ Yrs,Yes,1,Female,43,36-45,Bachelor,Absconding,60000,6-8 LPA,1,2,33.700485,84.029853,22.763459,85.657143,4,3,5,0,3-5 Yrs
EMP3049,Arjun Sharma,Support,Support Executive,Bangalore,Karnataka,South,India,16 July 2020,01 August 2024,4,4+ Yrs,Yes,1,Male,37,36-45,Master,Career Growth,59000,6-8 LPA,3,2,32.807852,75.772257,35.050995,70.075774,4,3,5,0,3-5 Yrs
EMP3071,Arjun Verma,Sales,Sales Manager,Pune,Maharashtra,West,India,21 January 2018,26 September 2022,4.5,4.5+ Yrs,Yes,1,Female,51,46-55,Master,Absconding,59000,6-8 LPA,3,1,11.038118,76.608514,34.604875,93.947544,4,4,5,0,3-5 Yrs
EMP3106,Ananya Gupta,Support,Support Manager,Hyderabad,Telangana,South,India,13 October 2018,10 September 2022,3.5,3.5+ Yrs,Yes,1,Female,58,56-65,Master,Career Growth,56000,6-8 LPA,5,4,34.257639,96.924569,31.313968,83.79858,4,5,5,0,3-5 Yrs
EMP3180,Arjun Reddy,Support,Support Manager,Hyderabad,Telangana,South,India,07 February 2019,27 September 2022,3.5,3.5+ Yrs,Yes,1,Male,57,56-65,PhD,Relocation,68000,8-10 LPA,5,4,33.770786,68.453973,25.893746,92.833953,4,5,6,0,3-5 Yrs
EMP3202,Sai Sharma,HR,HR Manager,Chennai,Tamil Nadu,South,India,16 April 2017,05 April 2021,4,4+ Yrs,Yes,1,Female,38,36-45,PhD,Relocation,62000,6-8 LPA,2,5,20.819405,80.065809,9.944586,92.792542,4,3,5,0,3-5 Yrs
EMP3224,Krishna Verma,Support,Support Manager,Hyderabad,Telangana,South,India,03 December 2016,01 October 2020,3.5,3.5+ Yrs,Yes,1,Female,36,36-45,PhD,Work-Life Balance,35000,4-5 LPA,4,1,24.525024,79.799672,25.549934,86.238881,4,3,3,0,3-5 Yrs
EMP3306,Ananya Joshi,IT,SysAdmin,Kolkata,West Bengal,East,India,15 January 2020,31 August 2023,3.5,3.5+ Yrs,Yes,1,Male,58,56-65,High School,Career Growth,129000,15-18 LPA,1,1,36.729978,76.059783,25.44583,87.31685,4,5,9,0,3-5 Yrs
EMP3344,Aditya Gupta,Operations,Operations Executive,Pune,Maharashtra,West,India,11 May 2019,07 December 2023,4.5,4.5+ Yrs,Yes,1,Male,40,36-45,Master,Career Growth,143000,15-18 LPA,4,4,20.357881,83.689609,34.514586,75.155943,4,3,9,0,3-5 Yrs
EMP3354,Diya Joshi,Finance,Accountant,Kolkata,West Bengal,East,India,03 November 2015,16 October 2020,4.5,4.5+ Yrs,Yes,1,Male,28,26-35,Bachelor,Work-Life Balance,64000,6-8 LPA,3,4,11.127811,84.872871,9.720406,68.603984,4,2,5,0,3-5 Yrs
EMP3356,Krishna Kumar,Sales,Sales Executive,Chennai,Tamil Nadu,South,India,19 July 2017,04 January 2022,4.5,4.5+ Yrs,Yes,1,Female,28,26-35,High School,Job Security,30000,3-4 LPA,2,3,32.515507,88.947,36.189024,92.308046,4,2,2,0,3-5 Yrs
EMP3391,Sai Patel,Marketing,Content Strategist,Delhi,Delhi,North,India,12 November 2020,12 June 2025,4.5,4.5+ Yrs,Yes,1,Female,42,36-45,Bachelor,Absconding,130000,15-18 LPA,5,3,11.360633,83.653863,13.520295,89.749637,4,3,9,0,3-5 Yrs
EMP3399,Krishna Kumar,Operations,Operations Manager,Mumbai,Maharashtra,West,India,21 December 2015,17 July 2020,4.5,4.5+ Yrs,Yes,1,Female,23,18-25,High School,Better Pay,110000,12-15 LPA,5,5,18.520978,79.633167,24.804085,82.08426,4,1,8,0,3-5 Yrs
EMP3429,Arjun Mehta,Sales,Sales Manager,Kolkata,West Bengal,East,India,01 May 2020,27 February 2024,3.5,3.5+ Yrs,Yes,1,Male,57,56-65,Bachelor,Absconding,59000,6-8 LPA,3,5,18.865877,94.794033,29.615367,90.134298,4,5,5,0,3-5 Yrs
EMP3446,Aarav Kumar,IT,QA Analyst,Chennai,Tamil Nadu,South,India,22 September 2015,08 November 2019,4,4+ Yrs,Yes,1,Female,34,26-35,Bachelor,Work-Life Balance,33000,3-4 LPA,3,4,21.093818,85.559182,19.139836,96.890012,4,2,2,0,3-5 Yrs
EMP3458,Krishna Sharma,Support,Support Executive,Mumbai,Maharashtra,West,India,30 January 2018,04 October 2021,3.5,3.5+ Yrs,Yes,1,Male,45,36-45,PhD,Better Pay,16000,2-3 LPA,3,4,18.938357,90.162731,27.481784,77.615596,4,3,1,0,3-5 Yrs
EMP3461,Aditya Kumar,Sales,Sales Manager,Mumbai,Maharashtra,West,India,10 June 2017,10 September 2021,4,4+ Yrs,Yes,1,Female,33,26-35,Master,Relocation,92000,10-12 LPA,2,3,19.860718,84.58105,34.224421,69.628227,4,2,7,0,3-5 Yrs
EMP3499,Arjun Kumar,Marketing,Marketing Executive,Delhi,Delhi,North,India,14 May 2017,17 January 2021,3.5,3.5+ Yrs,Yes,1,Female,25,18-25,PhD,Relocation,108000,12-15 LPA,3,1,26.185459,86.520685,32.132748,83.41788,4,1,8,0,3-5 Yrs
EMP3557,Vivaan Mehta,IT,SysAdmin,Bangalore,Karnataka,South,India,26 June 2019,27 November 2023,4,4+ Yrs,Yes,1,Female,55,46-55,Bachelor,Job Security,49000,5-6 LPA,2,5,13.379495,79.258407,8.65061,76.777165,4,4,4,0,3-5 Yrs
EMP3582,Diya Patel,HR,HR Manager,Mumbai,Maharashtra,West,India,04 September 2016,23 October 2020,4,4+ Yrs,Yes,1,Male,52,46-55,Bachelor,Work-Life Balance,143000,15-18 LPA,2,2,36.582022,72.339976,24.946264,75.980806,4,4,9,0,3-5 Yrs
EMP3737,Aarav Patel,Operations,Operations Manager,Bangalore,Karnataka,South,India,22 November 2017,08 November 2022,5,5+ Yrs,Yes,1,Male,23,18-25,PhD,Manager Issues,23000,2-3 LPA,3,4,20.207405,75.061148,34.659889,90.722477,4,1,1,0,3-5 Yrs
EMP3797,Sai Joshi,Sales,Sales Executive,Hyderabad,Telangana,South,India,14 August 2020,07 December 2024,4,4+ Yrs,Yes,1,Male,24,18-25,PhD,Career Growth,34000,4-5 LPA,1,3,35.796975,90.773986,13.921169,75.375281,4,1,3,0,3-5 Yrs
EMP3808,Aarav Mehta,Finance,Financial Analyst,Pune,Maharashtra,West,India,01 December 2017,18 October 2022,4.5,4.5+ Yrs,Yes,1,Female,36,36-45,High School,Work-Life Balance,113000,12-15 LPA,3,1,24.927443,74.175783,34.068319,76.632535,4,3,8,0,3-5 Yrs
EMP3810,Aditi Kumar,IT,Developer,Pune,Maharashtra,West,India,21 October 2019,19 October 2024,5,5+ Yrs,Yes,1,Female,36,36-45,PhD,Absconding,83000,8-10 LPA,5,4,12.622457,91.675786,8.63322,95.469805,4,3,6,0,3-5 Yrs
EMP3823,Aditya Patel,Support,Support Executive,Hyderabad,Telangana,South,India,10 July 2020,24 May 2025,4.5,4.5+ Yrs,Yes,1,Male,59,56-65,Bachelor,Career Growth,29000,3-4 LPA,3,4,33.760923,81.277461,33.581814,87.417625,4,5,2,0,3-5 Yrs
EMP3831,Vivaan Kumar,HR,HR Manager,Kolkata,West Bengal,East,India,16 January 2017,02 February 2021,4,4+ Yrs,Yes,1,Male,46,46-55,PhD,Better Pay,23000,2-3 LPA,1,2,19.948337,84.406691,9.726585,95.356835,4,4,1,0,3-5 Yrs
EMP3835,Aditi Chopra,Sales,Sales Executive,Kolkata,West Bengal,East,India,29 July 2015,18 January 2020,4.5,4.5+ Yrs,Yes,1,Male,20,18-25,Master,Career Growth,94000,10-12 LPA,5,4,8.782262,75.004891,11.478393,95.914729,4,1,7,0,3-5 Yrs
EMP3905,Diya Reddy,Support,Support Executive,Mumbai,Maharashtra,West,India,03 June 2020,25 October 2024,4,4+ Yrs,Yes,1,Female,21,18-25,PhD,Manager Issues,127000,15-18 LPA,2,3,14.549914,80.428304,13.107071,72.976186,4,1,9,0,3-5 Yrs
EMP3911,Aditi Gupta,Marketing,Marketing Executive,Mumbai,Maharashtra,West,India,19 April 2020,15 September 2024,4,4+ Yrs,Yes,1,Male,45,36-45,High School,Work-Life Balance,86000,10-12 LPA,3,3,10.27499,85.119089,34.432221,81.97235,4,3,7,0,3-5 Yrs
EMP3947,Ishaan Chopra,IT,SysAdmin,Mumbai,Maharashtra,West,India,29 January 2018,20 January 2023,5,5+ Yrs,Yes,1,Female,31,26-35,PhD,Work-Life Balance,36000,4-5 LPA,5,3,14.895082,90.202795,22.282205,84.531106,4,2,3,0,3-5 Yrs
EMP4021,Arjun Kumar,Operations,Operations Manager,Hyderabad,Telangana,South,India,09 August 2019,31 July 2024,4.5,4.5+ Yrs,Yes,1,Male,54,46-55,Bachelor,Better Pay,106000,12-15 LPA,3,5,19.930341,74.980487,30.074214,91.911985,4,4,8,0,3-5 Yrs
EMP4065,Arjun Mehta,Sales,Sales Manager,Delhi,Delhi,North,India,01 January 2015,02 April 2019,4,4+ Yrs,Yes,1,Female,45,36-45,Bachelor,Manager Issues,141000,15-18 LPA,3,2,10.669861,93.719005,14.672948,79.741551,4,3,9,0,3-5 Yrs
EMP4099,Ananya Joshi,Support,Support Executive,Hyderabad,Telangana,South,India,11 July 2019,24 March 2024,4.5,4.5+ Yrs,Yes,1,Male,51,46-55,Master,Work-Life Balance,130000,15-18 LPA,5,2,20.105263,78.45168,27.326109,88.973424,4,4,9,0,3-5 Yrs
EMP4122,Aditi Singh,HR,HR Manager,Mumbai,Maharashtra,West,India,11 July 2020,24 March 2025,4.5,4.5+ Yrs,Yes,1,Male,58,56-65,High School,Job Security,67000,8-10 LPA,2,2,36.779945,75.965676,12.453078,91.165724,4,5,6,0,3-5 Yrs
EMP4165,Arjun Singh,Finance,Accountant,Mumbai,Maharashtra,West,India,04 January 2017,10 August 2021,4.5,4.5+ Yrs,Yes,1,Male,38,36-45,Master,Absconding,94000,10-12 LPA,5,2,17.375472,87.754169,16.556966,78.509553,4,3,7,0,3-5 Yrs
EMP4188,Vivaan Sharma,HR,HR Manager,Delhi,Delhi,North,India,16 February 2017,15 September 2021,4.5,4.5+ Yrs,Yes,1,Female,24,18-25,Master,Work-Life Balance,72000,8-10 LPA,1,4,22.861187,81.616829,18.244421,89.772292,4,1,6,0,3-5 Yrs
EMP4194,Aditya Kumar,Marketing,Marketing Executive,Hyderabad,Telangana,South,India,29 June 2018,17 November 2022,4,4+ Yrs,Yes,1,Male,52,46-55,Master,Career Growth,131000,15-18 LPA,1,1,20.152231,72.399771,24.374904,89.962169,4,4,9,0,3-5 Yrs
EMP4255,Ananya Kumar,Marketing,Content Strategist,Delhi,Delhi,North,India,03 April 2016,03 January 2021,4.5,4.5+ Yrs,Yes,1,Male,32,26-35,PhD,Job Security,104000,12-15 LPA,5,5,35.749844,72.134916,17.186948,72.622425,4,2,8,0,3-5 Yrs
EMP4256,Vivaan Sharma,Sales,Sales Executive,Hyderabad,Telangana,South,India,03 October 2019,31 May 2023,3.5,3.5+ Yrs,Yes,1,Female,38,36-45,Bachelor,Career Growth,45000,5-6 LPA,3,4,21.181033,81.605372,30.617928,92.095289,4,3,4,0,3-5 Yrs
EMP4266,Ananya Reddy,Finance,Accountant,Delhi,Delhi,North,India,29 May 2019,22 February 2023,3.5,3.5+ Yrs,Yes,1,Female,37,36-45,Master,Absconding,52000,6-8 LPA,5,3,27.111789,77.812389,36.226931,70.26286,4,3,5,0,3-5 Yrs
EMP4345,Aditi Patel,Support,Support Manager,Bangalore,Karnataka,South,India,28 September 2016,29 November 2020,4,4+ Yrs,Yes,1,Female,44,36-45,PhD,Relocation,132000,15-18 LPA,2,4,36.788081,70.821817,8.976797,77.298741,4,3,9,0,3-5 Yrs
EMP4370,Ishaan Chopra,Finance,Accountant,Pune,Maharashtra,West,India,08 December 2016,22 October 2021,4.5,4.5+ Yrs,Yes,1,Male,43,36-45,High School,Absconding,90000,10-12 LPA,2,3,26.644928,70.483236,34.247528,79.402452,4,3,7,0,3-5 Yrs
EMP4371,Ishaan Chopra,Finance,Accountant,Chennai,Tamil Nadu,South,India,05 January 2015,30 December 2019,4.5,4.5+ Yrs,Yes,1,Male,32,26-35,High School,Work-Life Balance,71000,8-10 LPA,5,5,21.355414,90.418352,28.346442,68.557288,4,2,6,0,3-5 Yrs
EMP4428,Aditya Verma,Finance,Accountant,Mumbai,Maharashtra,West,India,27 August 2016,30 November 2020,4,4+ Yrs,Yes,1,Female,39,36-45,High School,Better Pay,39000,4-5 LPA,5,3,16.442148,74.835851,9.874597,72.984315,4,3,3,0,3-5 Yrs
EMP4435,Ishaan Reddy,Operations,Operations Executive,Pune,Maharashtra,West,India,21 August 2015,07 April 2019,3.5,3.5+ Yrs,Yes,1,Female,35,26-35,Master,Relocation,53000,6-8 LPA,5,3,30.486233,77.968274,12.160168,68.035134,4,2,5,0,3-5 Yrs
EMP4465,Aditi Gupta,Sales,Sales Executive,Delhi,Delhi,North,India,12 March 2020,29 June 2024,4,4+ Yrs,Yes,1,Male,54,46-55,PhD,Absconding,99000,10-12 LPA,4,4,31.286848,92.995076,12.532824,75.102819,4,4,7,0,3-5 Yrs
EMP4475,Diya Chopra,Operations,Operations Executive,Delhi,Delhi,North,India,15 December 2021,04 August 2025,3.5,3.5+ Yrs,Yes,1,Female,25,18-25,Bachelor,Job Security,75000,8-10 LPA,2,5,11.181487,70.942991,34.390216,74.987511,4,1,6,0,3-5 Yrs
EMP4509,Aditya Joshi,IT,Data Analyst,Chennai,Tamil Nadu,South,India,23 June 2018,04 November 2022,4,4+ Yrs,Yes,1,Male,35,26-35,PhD,Manager Issues,123000,12-15 LPA,5,1,35.886903,88.516337,33.298168,77.914806,4,2,8,0,3-5 Yrs
EMP4528,Aditya Sharma,Support,Support Manager,Chennai,Tamil Nadu,South,India,13 August 2018,08 July 2022,3.5,3.5+ Yrs,Yes,1,Male,24,18-25,High School,Job Security,149000,15-18 LPA,1,1,24.64802,69.601742,16.974671,72.229014,4,1,9,0,3-5 Yrs
EMP4536,Vivaan Singh,Sales,Sales Executive,Chennai,Tamil Nadu,South,India,28 February 2015,24 February 2019,4,4+ Yrs,Yes,1,Female,38,36-45,Bachelor,Better Pay,118000,12-15 LPA,4,1,21.372872,72.988044,29.866818,87.121942,4,3,8,0,3-5 Yrs
EMP4669,Aarav Chopra,Operations,Operations Executive,Chennai,Tamil Nadu,South,India,26 December 2017,06 September 2021,3.5,3.5+ Yrs,Yes,1,Female,56,56-65,Master,Absconding,70000,8-10 LPA,2,2,25.466415,84.395023,23.446375,73.146511,4,5,6,0,3-5 Yrs
EMP4671,Ananya Kumar,HR,Recruiter,Pune,Maharashtra,West,India,10 May 2016,23 November 2020,4.5,4.5+ Yrs,Yes,1,Male,35,26-35,Bachelor,Better Pay,90000,10-12 LPA,3,1,23.202915,82.427578,35.264093,86.034356,4,2,7,0,3-5 Yrs
EMP4717,Vivaan Kumar,Support,Support Executive,Hyderabad,Telangana,South,India,17 December 2015,20 April 2020,4,4+ Yrs,Yes,1,Female,38,36-45,PhD,Manager Issues,140000,15-18 LPA,1,3,13.506546,91.902255,20.734024,77.316124,4,3,9,0,3-5 Yrs
EMP4721,Arjun Singh,Marketing,Marketing Executive,Bangalore,Karnataka,South,India,16 November 2019,23 July 2024,4.5,4.5+ Yrs,Yes,1,Male,51,46-55,PhD,Absconding,84000,10-12 LPA,3,2,23.745484,86.318968,18.505965,90.863795,4,4,7,0,3-5 Yrs
EMP4725,Diya Reddy,Finance,Accountant,Kolkata,West Bengal,East,India,30 May 2020,05 May 2024,4,4+ Yrs,Yes,1,Male,24,18-25,PhD,Manager Issues,91000,10-12 LPA,2,2,25.674495,68.916076,15.773884,75.332207,4,1,7,0,3-5 Yrs
EMP4731,Vivaan Kumar,Operations,Operations Executive,Hyderabad,Telangana,South,India,13 September 2018,17 August 2023,4.5,4.5+ Yrs,Yes,1,Female,47,46-55,Master,Work-Life Balance,38000,4-5 LPA,5,1,11.198003,80.32164,24.310335,73.294621,4,4,3,0,3-5 Yrs
EMP4740,Sai Gupta,Finance,Financial Analyst,Mumbai,Maharashtra,West,India,25 September 2018,04 February 2023,4,4+ Yrs,Yes,1,Male,48,46-55,Master,Career Growth,20000,2-3 LPA,4,5,18.161786,96.67362,35.504294,68.997862,4,4,1,0,3-5 Yrs
EMP4755,Ananya Gupta,Operations,Operations Manager,Mumbai,Maharashtra,West,India,29 January 2016,17 June 2020,4,4+ Yrs,Yes,1,Female,53,46-55,Master,Career Growth,141000,15-18 LPA,3,4,31.558707,93.19055,11.167597,69.283405,4,4,9,0,3-5 Yrs
EMP4783,Aarav Joshi,Sales,Sales Manager,Delhi,Delhi,North,India,04 June 2016,26 May 2021,4.5,4.5+ Yrs,Yes,1,Female,41,36-45,Master,Absconding,116000,12-15 LPA,1,4,11.871394,95.115439,31.44415,73.48245,4,3,8,0,3-5 Yrs
EMP4817,Vivaan Singh,HR,HR Manager,Pune,Maharashtra,West,India,09 April 2015,19 June 2019,4,4+ Yrs,Yes,1,Male,37,36-45,High School,Relocation,36000,4-5 LPA,5,4,34.453053,83.665118,16.295589,86.810729,4,3,3,0,3-5 Yrs
EMP4825,Diya Mehta,Sales,Sales Executive,Bangalore,Karnataka,South,India,25 July 2017,30 May 2022,4.5,4.5+ Yrs,Yes,1,Male,38,36-45,High School,Better Pay,16000,2-3 LPA,1,2,29.781508,90.434806,15.7155,78.92271,4,3,1,0,3-5 Yrs
EMP4898,Sai Patel,Sales,Sales Manager,Delhi,Delhi,North,India,29 May 2019,04 August 2023,4,4+ Yrs,Yes,1,Female,50,46-55,Bachelor,Work-Life Balance,40000,4-5 LPA,3,3,19.286121,94.925382,30.164312,78.260347,4,4,3,0,3-5 Yrs
EMP4968,Diya Chopra,Finance,Accountant,Delhi,Delhi,North,India,09 July 2016,28 March 2021,4.5,4.5+ Yrs,Yes,1,Female,59,56-65,Bachelor,Manager Issues,29000,3-4 LPA,1,5,32.167794,76.934608,10.807057,71.619961,4,5,2,0,3-5 Yrs
EMP4969,Krishna Kumar,HR,HR Manager,Hyderabad,Telangana,South,India,17 July 2019,13 May 2023,3.5,3.5+ Yrs,Yes,1,Male,32,26-35,Bachelor,Manager Issues,45000,5-6 LPA,3,3,20.111386,69.964301,12.799858,76.729715,4,2,4,0,3-5 Yrs
EMP4977,Ishaan Mehta,Sales,Sales Manager,Chennai,Tamil Nadu,South,India,06 December 2017,29 December 2021,4,4+ Yrs,Yes,1,Male,33,26-35,PhD,Manager Issues,28000,3-4 LPA,5,2,20.62453,86.768144,25.029878,85.746591,4,2,2,0,3-5 Yrs
EMP0005,Arjun Singh,Finance,Financial Analyst,Hyderabad,Telangana,South,India,09 June 2023,18 January 2025,1.5,1.5+ Yrs,Yes,1,Female,23,18-25,Master,Career Growth,134000,15-18 LPA,2,4,8.234324,73.189021,30.581944,89.187361,2,1,9,0,1-3 Yrs
EMP0014,Krishna Gupta,HR,Recruiter,Chennai,Tamil Nadu,South,India,18 February 2017,05 October 2019,2.5,2.5+ Yrs,Yes,1,Female,50,46-55,Master,Manager Issues,136000,15-18 LPA,4,3,9.603981,72.261888,34.669867,74.667098,2,4,9,0,1-3 Yrs
EMP0018,Krishna Patel,HR,HR Manager,Pune,Maharashtra,West,India,21 August 2020,10 May 2023,2.5,2.5+ Yrs,Yes,1,Female,32,26-35,Master,Career Growth,42000,5-6 LPA,1,3,31.692558,80.333731,23.876864,70.695301,2,2,4,0,1-3 Yrs
EMP0122,Aarav Gupta,HR,Recruiter,Kolkata,West Bengal,East,India,18 February 2022,22 October 2024,2.5,2.5+ Yrs,Yes,1,Male,43,36-45,High School,Absconding,141000,15-18 LPA,1,3,24.967939,89.967292,32.996141,71.220866,2,3,9,0,1-3 Yrs
EMP0161,Diya Gupta,HR,Recruiter,Hyderabad,Telangana,South,India,21 December 2020,15 September 2023,2.5,2.5+ Yrs,Yes,1,Female,34,26-35,Bachelor,Manager Issues,76000,8-10 LPA,2,2,19.05817,79.389777,8.17082,69.383683,2,2,6,0,1-3 Yrs
EMP0171,Vivaan Sharma,HR,HR Manager,Bangalore,Karnataka,South,India,31 March 2017,12 December 2019,2.5,2.5+ Yrs,Yes,1,Female,53,46-55,Bachelor,Manager Issues,81000,8-10 LPA,2,4,29.028676,70.842729,16.146873,73.209057,2,4,6,0,1-3 Yrs
EMP0191,Vivaan Reddy,Operations,Operations Manager,Pune,Maharashtra,West,India,23 July 2022,15 April 2024,1.5,1.5+ Yrs,Yes,1,Male,37,36-45,Bachelor,Job Security,66000,6-8 LPA,5,1,35.69264,68.43823,32.072823,92.411535,2,3,5,0,1-3 Yrs
